1777593600000,76346.58000000,76490.40000000,76320.42000000,76490.40000000,140.67162000,1777593899999999,10744914.94711440,10404,123.92822000,9466054.51681990,0
1777593900000,76490.39000000,76514.00000000,76452.15000000,76506.43000000,34.10593000,1777594199999999,2608291.83924210,8161,21.11514000,1614789.93330510,0
1777594200000,76506.43000000,76506.44000000,76456.38000000,76469.81000000,12.09078000,1777594499999999,924733.53288300,4830,3.91455000,299391.37279940,0
1777594500000,76469.80000000,76578.00000000,76469.80000000,76513.57000000,34.07917000,1777594799999999,2608383.49077460,9598,16.01050000,1225345.36604740,0
1777594800000,76513.57000000,76521.76000000,76474.12000000,76489.77000000,7.89406000,1777595099999999,603906.13992830,3945,1.96458000,150283.86069390,0
1777595100000,76489.77000000,76531.82000000,76489.77000000,76531.81000000,14.49667000,1777595399999999,1109282.12151840,1893,8.55803000,654852.99289650,0
1777595400000,76531.82000000,76560.00000000,76482.71000000,76486.15000000,126.20671000,1777595699999999,9657676.88033950,4109,18.50126000,1415982.14373740,0
1777595700000,76486.14000000,76504.00000000,76458.00000000,76464.99000000,20.19431000,1777595999999999,1544414.20664480,4495,11.10760000,849440.38694460,0
1777596000000,76464.99000000,76529.96000000,76464.99000000,76528.37000000,56.93070000,1777596299999999,4355188.94485760,3489,54.19282000,4145747.29234210,0
1777596300000,76528.37000000,76591.00000000,76490.14000000,76490.15000000,19.94650000,1777596599999999,1526576.09495210,6697,11.91958000,912214.98665700,0
1777596600000,76490.15000000,76492.55000000,76450.66000000,76461.60000000,13.40579000,1777596899999999,1025240.50242880,5347,6.35395000,485952.14333770,0
1777596900000,76461.59000000,76467.57000000,76402.91000000,76458.05000000,22.86620000,1777597199999999,1747772.05093810,5130,12.73268000,973136.60036990,0
1777597200000,76458.06000000,76485.00000000,76449.50000000,76465.69000000,16.96816000,1777597499999999,1297557.18791160,4113,3.54426000,271013.66811630,0
1777597500000,76465.69000000,76581.88000000,76465.69000000,76561.47000000,20.95279000,1777597799999999,1603680.02898950,4647,17.12887000,1310969.78886850,0
1777597800000,76561.46000000,76589.34000000,76538.56000000,76564.00000000,28.65165000,1777598099999999,2193957.89092680,3999,8.07200000,618019.84698500,0
1777598100000,76564.00000000,76630.00000000,76564.00000000,76616.70000000,33.18804000,1777598399999999,2542682.24870500,5095,19.62720000,1503583.66196200,0
1777598400000,76616.70000000,76630.00000000,76572.10000000,76572.11000000,67.99962000,1777598699999999,5209019.00619130,3018,4.19716000,321529.49786710,0
1777598700000,76572.11000000,76572.11000000,76530.01000000,76536.81000000,6.36418000,1777598999999999,487123.93575490,1837,3.12605000,239261.07920030,0
1777599000000,76536.81000000,76571.00000000,76536.81000000,76571.00000000,21.68165000,1777599299999999,1659620.94607860,3256,10.75534000,823243.54483840,0
1777599300000,76570.99000000,76597.84000000,76570.99000000,76585.37000000,13.44858000,1777599599999999,1029955.94368590,3162,8.32074000,637223.14221960,0
1777599600000,76585.36000000,76640.64000000,76579.45000000,76618.08000000,167.39274000,1777599899999999,12823869.83583900,4813,61.73931000,4729652.49200670,0
1777599900000,76618.07000000,76737.55000000,76615.97000000,76692.63000000,53.86818000,1777600199999999,4130433.77927440,8083,22.69970000,1740366.53436930,0
1777600200000,76692.63000000,76766.00000000,76686.02000000,76737.24000000,29.67475000,1777600499999999,2276775.46357300,6632,16.56270000,1270854.83396060,0
1777600500000,76737.25000000,76776.21000000,76657.81000000,76686.13000000,26.65520000,1777600799999999,2044870.28868930,7740,9.53556000,731471.80919560,0
1777600800000,76686.12000000,76703.29000000,76622.21000000,76678.86000000,49.41596000,1777601099999999,3788709.53162120,7184,32.20413000,2469078.29987810,0
1777601100000,76678.86000000,76744.60000000,76639.73000000,76720.14000000,29.26038000,1777601399999999,2243675.85477840,5612,15.76454000,1208832.96965520,0
1777601400000,76720.15000000,76720.15000000,76668.24000000,76674.82000000,13.16414000,1777601699999999,1009569.14176100,3918,5.25787000,403195.29441390,0
1777601700000,76674.82000000,76729.70000000,76620.89000000,76620.90000000,16.28046000,1777601999999999,1248507.58136800,4979,8.10185000,621389.42361560,0
1777602000000,76620.89000000,76632.61000000,76610.10000000,76627.74000000,20.23742000,1777602299999999,1550448.58796880,3043,4.67733000,358359.96898710,0
1777602300000,76627.74000000,76643.17000000,76627.74000000,76628.90000000,4.06099000,1777602599999999,311219.22392060,1647,1.25182000,95931.32846960,0
1777602600000,76628.90000000,76639.95000000,76564.58000000,76580.01000000,17.79088000,1777602899999999,1362524.83921680,4694,8.34387000,639007.76212510,0
1777602900000,76580.00000000,76638.78000000,76580.00000000,76618.03000000,6.90593000,1777603199999999,529109.44269640,3226,3.54119000,271270.65416440,0
1777603200000,76618.02000000,76618.02000000,76596.01000000,76596.02000000,3.58932000,1777603499999999,274957.22842110,1538,1.46465000,112196.90632040,0
1777603500000,76596.01000000,76599.99000000,76577.33000000,76594.29000000,17.31800000,1777603799999999,1326309.02478060,3695,12.77109000,978088.35196180,0
1777603800000,76594.30000000,76615.01000000,76577.01000000,76577.02000000,11.17445000,1777604099999999,855955.57719040,3429,4.10615000,314529.64087790,0
1777604100000,76577.01000000,76592.55000000,76533.74000000,76592.54000000,15.25645000,1777604399999999,1167997.93145630,4569,7.14711000,547179.28619550,0
1777604400000,76592.54000000,76592.55000000,76555.06000000,76559.83000000,13.43356000,1777604699999999,1028567.71860660,4618,7.11044000,544375.42015190,0
1777604700000,76559.83000000,76669.00000000,76559.83000000,76662.35000000,14.51018000,1777604999999999,1111788.93893840,4158,8.97591000,687682.62134150,0
1777605000000,76662.34000000,76700.84000000,76662.34000000,76698.98000000,12.58330000,1777605299999999,964979.93511570,2498,10.47188000,803046.17502020,0
1777605300000,76698.97000000,77244.12000000,76698.97000000,77244.12000000,236.78257000,1777605599999999,18228894.93204290,33436,188.21580000,14489346.53626840,0
1777605600000,77240.71000000,77453.74000000,77200.00000000,77321.34000000,403.05926000,1777605899999999,31180875.24288570,49105,175.21871000,13553889.91179620,0
1777605900000,77321.34000000,77349.62000000,77186.17000000,77198.27000000,96.08024000,1777606199999999,7425062.59616390,16520,34.46427000,2663449.32507990,0
1777606200000,77198.27000000,77262.85000000,77178.65000000,77230.00000000,156.35048000,1777606499999999,12071976.89869070,14752,51.98750000,4013457.42193720,0
1777606500000,77230.01000000,77285.79000000,77134.47000000,77139.99000000,38.21193000,1777606799999999,2951256.63739690,9389,11.33376000,875253.03641640,0
1777606800000,77139.99000000,77180.14000000,77082.32000000,77158.40000000,27.59685000,1777607099999999,2128575.18637220,8406,13.92392000,1073970.73074580,0
1777607100000,77158.40000000,77194.10000000,77148.72000000,77158.74000000,16.80885000,1777607399999999,1297109.02357660,5808,7.23777000,558525.50774180,0
1777607400000,77158.73000000,77208.00000000,77144.58000000,77149.56000000,18.27249000,1777607699999999,1410326.10490710,6326,8.53384000,658675.75094480,0
1777607700000,77149.57000000,77149.57000000,77072.09000000,77131.08000000,22.50942000,1777607999999999,1735790.55560700,5509,12.90950000,995474.57926540,0
1777608000000,77131.08000000,77157.83000000,77068.18000000,77115.80000000,32.71736000,1777608299999999,2523345.32651900,7888,16.35873000,1261660.56522050,0
1777608300000,77115.79000000,77165.35000000,77108.96000000,77136.81000000,24.44573000,1777608599999999,1885787.16393590,5224,18.46459000,1424410.80274860,0
1777608600000,77136.82000000,77176.00000000,77116.28000000,77116.28000000,27.11960000,1777608899999999,2092141.96957790,6362,9.84910000,759805.38409110,0
1777608900000,77116.28000000,77206.38000000,77116.28000000,77195.08000000,21.89356000,1777609199999999,1689617.88751110,4825,15.73754000,1214475.04515300,0
1777609200000,77195.09000000,77195.09000000,77128.48000000,77165.15000000,41.27802000,1777609499999999,3184637.17781700,5892,26.60966000,2052929.83081970,0
1777609500000,77165.16000000,77181.09000000,76653.60000000,77012.35000000,680.30586000,1777609799999999,52381864.66967230,22419,92.06858000,7090031.07899670,0
1777609800000,77012.35000000,77074.31000000,76997.11000000,77072.70000000,22.43003000,1777610099999999,1727949.92709620,7455,13.95075000,1074775.68107440,0
1777610100000,77072.69000000,77083.98000000,77050.44000000,77072.71000000,15.22634000,1777610399999999,1173488.52140510,3187,10.55119000,813167.09535680,0
1777610400000,77072.71000000,77081.86000000,77007.38000000,77081.86000000,22.38954000,1777610699999999,1724969.59351640,5448,11.67198000,899267.53197530,0
1777610700000,77081.86000000,77081.86000000,77052.49000000,77055.33000000,13.07277000,1777610999999999,1007377.97893360,2987,7.88582000,607667.36452730,0
1777611000000,77055.32000000,77104.22000000,77038.48000000,77049.41000000,32.61529000,1777611299999999,2513801.07954880,3496,16.25376000,1252757.02592000,0
1777611300000,77049.41000000,77063.86000000,77018.64000000,77042.44000000,62.26511000,1777611599999999,4796979.40097370,7713,14.92735000,1149998.42032470,0
1777611600000,77042.44000000,77124.31000000,77033.91000000,77119.16000000,34.60165000,1777611899999999,2666498.86871460,6008,12.68735000,977810.10439400,0
1777611900000,77119.16000000,77184.96000000,77114.02000000,77155.00000000,30.95495000,1777612199999999,2388558.16956630,6151,14.52250000,1120659.10033970,0
1777612200000,77155.00000000,77162.73000000,77140.26000000,77140.27000000,11.09981000,1777612499999999,856384.49946020,2786,3.72458000,287357.87257600,0
1777612500000,77140.27000000,77141.26000000,77054.65000000,77062.70000000,11.96163000,1777612799999999,922241.55935540,4797,2.36510000,182358.49231930,0
1777612800000,77062.69000000,77100.00000000,77062.69000000,77100.00000000,10.80405000,1777613099999999,832847.62111550,2143,5.64619000,435243.89113280,0
1777613100000,77099.99000000,77122.24000000,77079.96000000,77079.96000000,17.48139000,1777613399999999,1347902.93300170,5375,5.38411000,415137.97698010,0
1777613400000,77079.97000000,77097.74000000,77070.23000000,77097.73000000,6.63335000,1777613699999999,511289.04708450,1820,3.44435000,265485.52704730,0
1777613700000,77097.73000000,77106.22000000,77058.41000000,77106.21000000,13.09575000,1777613999999999,1009471.59332920,4119,5.59333000,431137.99274610,0
1777614000000,77106.22000000,77137.60000000,77087.38000000,77125.00000000,99.45399000,1777614299999999,7668898.73868700,2346,92.01091000,7095030.11807050,0
1777614300000,77125.00000000,77176.67000000,77115.85000000,77149.99000000,10.90476000,1777614599999999,841335.41189820,4471,5.57763000,430286.71922640,0
1777614600000,77149.99000000,77170.88000000,77138.55000000,77167.06000000,20.21661000,1777614899999999,1559695.02493200,4060,11.42280000,881284.26528800,0
1777614900000,77167.05000000,77174.24000000,77146.00000000,77165.98000000,16.54317000,1777615199999999,1276435.60760590,3602,9.88573000,762762.63265580,0
1777615200000,77165.99000000,77173.54000000,77146.00000000,77146.00000000,11.36372000,1777615499999999,876824.24544200,3298,4.42064000,341105.66013640,0
1777615500000,77146.01000000,77176.67000000,77137.14000000,77137.14000000,17.71078000,1777615799999999,1366412.99433720,4764,5.99603000,462614.72953300,0
1777615800000,77137.15000000,77146.52000000,77087.57000000,77145.49000000,14.39158000,1777616099999999,1109829.52384930,4926,4.88877000,377032.93534450,0
1777616100000,77145.49000000,77179.53000000,77137.93000000,77137.94000000,16.43654000,1777616399999999,1268347.36108060,4577,5.79092000,446845.47062450,0
1777616400000,77137.93000000,77145.57000000,77112.06000000,77145.57000000,16.33262000,1777616699999999,1259613.95760380,4709,8.15069000,628600.07558610,0
1777616700000,77145.57000000,77173.41000000,77142.00000000,77150.04000000,11.31793000,1777616999999999,873211.07742290,3858,6.74821000,520641.44367240,0
1777617000000,77150.04000000,77164.52000000,77127.27000000,77164.46000000,18.80742000,1777617299999999,1450798.89356370,4484,12.08815000,932490.05251420,0
1777617300000,77164.47000000,77170.00000000,77046.00000000,77053.21000000,20.13427000,1777617599999999,1552852.48540000,5889,4.99963000,385507.47282690,0
1777617600000,77053.22000000,77066.01000000,76956.20000000,77066.00000000,169.43057000,1777617899999999,13051517.88229160,8816,116.57998000,8980063.30650790,0
1777617900000,77066.00000000,77073.72000000,76981.72000000,76982.02000000,42.57446000,1777618199999999,3279000.25957830,8171,12.81256000,986769.55568010,0
1777618200000,76982.03000000,76998.39000000,76882.00000000,76998.39000000,40.33125000,1777618499999999,3103255.96798060,13797,21.81340000,1678408.88470740,0
1777618500000,76998.39000000,77112.54000000,76984.08000000,76993.48000000,60.32091000,1777618799999999,4647307.52916530,9243,24.95459000,1922915.06689710,0
1777618800000,76993.49000000,77035.00000000,76970.23000000,76982.62000000,22.55931000,1777619099999999,1737110.59091350,6952,13.70600000,1055396.32017860,0
1777619100000,76982.62000000,77088.86000000,76982.61000000,77088.85000000,24.84257000,1777619399999999,1913394.80804160,6789,14.20023000,1093668.10720920,0
1777619400000,77088.86000000,77094.00000000,77038.89000000,77038.90000000,9.00624000,1777619699999999,694048.19000940,3395,3.78002000,291288.02283630,0
1777619700000,77038.90000000,77084.44000000,77011.20000000,77037.93000000,168.76233000,1777619999999999,13001861.63012430,7729,52.55251000,4047970.35148090,0
1777620000000,77037.93000000,77106.50000000,77026.57000000,77051.30000000,20.90401000,1777620299999999,1610963.24257220,7354,11.10349000,855662.10574650,0
1777620300000,77051.29000000,77051.30000000,76994.11000000,77004.14000000,12.23298000,1777620599999999,942047.86513140,5323,5.30965000,408881.85066480,0
1777620600000,77004.13000000,77021.49000000,76957.04000000,77008.46000000,39.12282000,1777620899999999,3012355.73803010,7595,12.71218000,978803.31556450,0
1777620900000,77008.46000000,77031.06000000,76970.00000000,77010.59000000,124.57237000,1777621199999999,9591678.16353120,6597,43.30210000,3333709.52667370,0
1777621200000,77010.59000000,77049.82000000,76996.87000000,76996.88000000,45.45781000,1777621499999999,3501452.16105790,6140,17.21404000,1325908.62390220,0
1777621500000,76996.87000000,77095.49000000,76996.74000000,77095.49000000,53.85572000,1777621799999999,4148884.35899290,6484,30.58720000,2356468.62291710,0
1777621800000,77095.48000000,77140.36000000,77095.48000000,77133.44000000,54.40457000,1777622099999999,4195835.19741810,6409,23.64524000,1823518.99388600,0
1777622100000,77133.43000000,77133.44000000,77114.82000000,77130.54000000,58.01177000,1777622399999999,4474249.54398040,5559,27.27086000,2103298.78821910,0
1777622400000,77130.54000000,77130.56000000,77048.00000000,77081.58000000,51.31138000,1777622699999999,3955607.48915810,7179,28.35272000,2185885.99764260,0
1777622700000,77081.58000000,77147.89000000,77081.58000000,77136.99000000,20.26872000,1777622999999999,1563004.66024740,3936,11.82711000,912035.96768790,0
1777623000000,77137.00000000,77250.00000000,77136.99000000,77250.00000000,136.51022000,1777623299999999,10538836.32350780,7470,121.95837000,9415645.50013090,0
1777623300000,77249.99000000,77400.00000000,77227.75000000,77353.11000000,209.01711000,1777623599999999,16167019.41682950,14174,70.22973000,5430905.38406660,0
1777623600000,77353.11000000,77500.00000000,77353.10000000,77487.43000000,96.49644000,1777623899999999,7471545.17793550,16511,64.90148000,5025403.16803440,0
1777623900000,77487.07000000,77487.07000000,77420.08000000,77440.73000000,56.28203000,1777624199999999,4358929.43912360,8952,20.06554000,1554091.35830630,0
1777624200000,77440.74000000,77457.99000000,77419.48000000,77419.48000000,21.93186000,1777624499999999,1698401.87312430,5271,10.91604000,845328.52088950,0
