1772323200000,66973.26000000,67121.80000000,66953.63000000,67038.82000000,131.15604000,1772323499999999,8789022.79659130,23006,105.80351000,7090094.81187060,0
1772323500000,67038.83000000,67050.06000000,66812.18000000,66832.48000000,74.80103000,1772323799999999,5009977.07854090,22760,46.99882000,3148877.74674030,0
1772323800000,66832.47000000,66913.18000000,66827.99000000,66913.18000000,32.85927000,1772324099999999,2197301.47415810,13502,13.59519000,909138.27231370,0
1772324100000,66913.17000000,66930.69000000,66847.12000000,66864.05000000,42.47168000,1772324399999999,2840548.17986330,11461,16.85836000,1127532.58193770,0
1772324400000,66864.04000000,67024.42000000,66864.04000000,66946.62000000,30.58420000,1772324699999999,2047379.03468650,13799,18.09226000,1211039.61639390,0
1772324700000,66946.62000000,66957.83000000,66766.24000000,66778.32000000,32.57708000,1772324999999999,2177066.44166990,16229,11.87136000,793092.55999640,0
1772325000000,66778.32000000,66827.26000000,66704.95000000,66722.60000000,44.51810000,1772325299999999,2972123.58814150,15403,18.02354000,1203352.80783180,0
1772325300000,66722.61000000,66813.36000000,66722.61000000,66738.92000000,40.08331000,1772325599999999,2676606.98126630,12386,17.88952000,1194520.45318940,0
1772325600000,66738.93000000,66764.67000000,66620.50000000,66640.71000000,35.39947000,1772325899999999,2360166.98185450,17353,11.08872000,739286.94392810,0
1772325900000,66640.71000000,66778.00000000,66637.49000000,66705.95000000,41.71250000,1772326199999999,2782132.53662210,16126,21.44796000,1430428.43270200,0
1772326200000,66705.95000000,66862.18000000,66689.83000000,66845.53000000,29.46225000,1772326499999999,1967416.75550060,13932,17.24818000,1151881.71589470,0
1772326500000,66845.53000000,66872.17000000,66778.40000000,66791.29000000,24.72701000,1772326799999999,1652413.96012480,9466,5.90270000,394467.98173940,0
1772326800000,66791.29000000,66792.25000000,66585.33000000,66595.00000000,63.90976000,1772327099999999,4259861.99008690,18866,16.00363000,1067043.33253510,0
1772327100000,66595.00000000,66676.05000000,66458.33000000,66460.51000000,81.82469000,1772327399999999,5445382.65298780,20649,24.24428000,1613843.02545480,0
1772327400000,66460.51000000,66529.13000000,66184.61000000,66303.12000000,228.32271000,1772327699999999,15138250.12211090,36735,65.48621000,4340321.35626100,0
1772327700000,66303.12000000,66313.60000000,66042.72000000,66197.86000000,96.22902000,1772327999999999,6365705.36219760,31131,31.37894000,2076301.82080170,0
1772328000000,66197.87000000,66453.64000000,66197.87000000,66415.41000000,82.59324000,1772328299999999,5478349.43911180,21886,61.34415000,4069175.26861270,0
1772328300000,66415.41000000,66439.94000000,66331.78000000,66351.03000000,41.29759000,1772328599999999,2741585.09256960,12985,22.53021000,1495797.37658980,0
1772328600000,66351.03000000,66593.97000000,66290.42000000,66534.48000000,80.86040000,1772328899999999,5374420.25800580,17453,64.41470000,4281693.14420070,0
1772328900000,66534.48000000,66774.99000000,66534.47000000,66665.61000000,66.64029000,1772329199999999,4441413.85036770,25346,42.69569000,2845488.86927160,0
1772329200000,66665.61000000,66751.11000000,66624.28000000,66626.57000000,82.82056000,1772329499999999,5522879.18893430,16610,64.84917000,4324505.16985070,0
1772329500000,66626.56000000,67380.06000000,66621.83000000,67340.16000000,268.48419000,1772329799999999,18003113.18980280,44409,203.95592000,13676161.28018290,0
